-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B162,  256.365833333,  78.5577777778,  0.0544,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B163,  256.1725,  78.5358333333,  0.055765,        16.7R,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B164,  256.24125,  78.5402777778,  0.060125,        16.75,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B165,  256.633333333,  78.7022222222,  0.062906,        18.0V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B166,  255.515833333,  78.5475,  0.058397,        18.1V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B167,  256.317916667,  78.5436111111,  0.06045,        17.6V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B168,  256.337916667,  78.7888888889,  0.05928,        18.1V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B169,  255.649583333,  78.8036111111,  0.056135,        16.9V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B170,  255.23875,  78.6033333333,  0.06098,        17.3V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B171,  255.169166667,  78.6858333333,  0.054318,        17.6V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B172,  255.645833333,  78.5244444444,  0.055588,        18.0V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B173,  255.21375,  78.7302777778,  0.053093,        18.1R,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B174,  256.293333333,  78.5263888889,  0.054788,        16.6V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B175,  256.560416667,  78.5661111111,  0.058002,        18.4V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B176,  256.595,  78.5722222222,  0.055566,        17.7V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B177,  256.679166667,  78.5886111111,  0.059889,        20.0R,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B178,  255.098333333,  78.7019444444,  0.058834,        16.8V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B179,  255.744583333,  78.8302777778,  0.058889,        18.6V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B180,  256.7825,  78.6427777778,  0.062893,        16.0V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B181,  256.799583333,  78.6494444444,  0.059698,        17.5V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B182,  255.3075,  78.7911111111,  0.062012,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B183,  255.377083333,  78.5311111111,  0.058956,        16.8V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B184,  256.830833333,  78.6641666667,  0.061622,        17.3V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B185,  256.77,  78.5988888889,  0.053094,        17.4R,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B186,  256.457916667,  78.5186111111,  0.059046,        18.1V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B187,  256.394166667,  78.5094444444,  0.063525,        18.3V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B188,  256.316666667,  78.5005555556,  0.059915,        17.6V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B189,  256.315,  78.4972222222,  0.060531,        19.0V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B190,  256.71625,  78.5616666667,  0.061426,        17.1V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B191,  256.867083333,  78.6111111111,  0.058851,        16.5V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B192,  256.309166667,  78.4886111111,  0.054986,        16.8R,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B193,  255.06625,  78.5736111111,  0.061449,        16.5V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B194,  255.084583333,  78.5652777778,  0.054612,        16.8V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B195,  254.950833333,  78.7013888889,  0.055357,        17.3V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B196,  255.390833333,  78.8325,  0.052265,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B197,  255.094166667,  78.7894444444,  0.062673,        16.12,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B198,  256.277916667,  78.4727777778,  0.064224,        15.9V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B199,  255.5275,  78.4725,  0.054201,        17.4V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B200,  255.859166667,  78.8788888889,  0.06373,        17.1V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B201,  254.880416667,  78.7236111111,  0.056518,        17.5V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B202,  255.21125,  78.8302777778,  0.057897,        16.31,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B203,  256.723333333,  78.5155555556,  0.060035,        16.3V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B204,  257.0225,  78.6255555556,  0.059511,        16.29,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B205,  255.117083333,  78.5161111111,  0.060554,        18.2V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B206,  255.82125,  78.4463888889,  0.054046,        17.2V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B207,  256.034583333,  78.4463888889,  0.056052,        17.9V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B208,  255.106666667,  78.5108333333,  0.058147,        16.5V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B209,  254.79875,  78.6205555556,  0.05547,        17.8V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B210,  257.040833333,  78.5711111111,  0.061846,        17.1V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B211,  257.15,  78.6755555556,  0.057426,        17.8V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B212,  255.03125,  78.8311111111,  0.055085,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B213,  255.443333333,  78.8922222222,  0.049582,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B214,  256.116666667,  78.4222222222,  0.056593,        18.1V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B215,  257.05875,  78.7802777778,  0.053229,        18.4V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B216,  256.87125,  78.5025,  0.063512,        18.4V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B217,  257.103333333,  78.5747222222,  0.060072,        18.1V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B218,  257.194166667,  78.6177777778,  0.055081,        17.8V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B219,  254.830833333,  78.8063888889,  0.050456,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B220,  254.720833333,  78.7711111111,  0.064537,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B221,  255.61625,  78.9183333333,  0.050157,        17.5V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B222,  257.190416667,  78.5677777778,  0.061095,        17.0V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B223,  256.377083333,  78.9208333333,  0.057351,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B224,  257.312083333,  78.6363888889,  0.060491,        16.9V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B225,  254.520416667,  78.6608333333,  0.059961,        17.9V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B226,  254.54,  78.7183333333,  0.057185,        18.1V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B227,  256.8075,  78.8883333333,  0.055255,        16.0V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B228,  257.35125,  78.705,  0.059618,        16.39,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B229,  254.484583333,  78.6419444444,  0.060327,        18.4V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B230,  257.25375,  78.5505555556,  0.054009,        16.7V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B231,  256.634583333,  78.4172222222,  0.0599,        18.0V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B232,  256.8375,  78.8938888889,  0.055251,        17.1V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B233,  256.15,  78.38,  0.05835,        17.3V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B234,  254.472083333,  78.6236111111,  0.058147,        18.0V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B235,  257.444166667,  78.6925,  0.059681,        16.58,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B236,  257.375833333,  78.7627777778,  0.060875,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B237,  254.425833333,  78.5919444444,  0.064667,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B238,  256.46,  78.3763888889,  0.054861,        16.2V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B239,  256.355,  78.3669444444,  0.057778,        17.0V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B240,  257.440833333,  78.5519444444,  0.062357,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B241,  255.165416667,  78.95,  0.06132,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B242,  257.56,  78.6569444444,  0.056446,        16.44,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B243,  254.256666667,  78.6577777778,  0.062829,        16.58,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B244,  256.64625,  78.3655555556,  0.056038,        17.5V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B245,  254.322916667,  78.7847222222,  0.060708,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B246,  254.712916667,  78.92,  0.060331,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B247,  254.272916667,  78.5466666667,  0.05502,        16.04,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B248,  254.170416667,  78.6180555556,  0.0596,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B249,  257.64,  78.565,  0.064925,        16.68,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B250,  257.69125,  78.5375,  0.0626,        15.11,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B251,  257.0975,  78.3741666667,  0.057518,        17.2V,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B252,  256.809166667,  78.32,  0.05874,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B253,  254.078333333,  78.5352777778,  0.06129,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B254,  253.999166667,  78.7711111111,  0.061452,        16.05,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B255,  256.6,  79.0436111111,  0.058659,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B256,  257.95625,  78.5980555556,  0.05944,         ... ,  None
-1000000,  -1000000,  -1000000,  -1000000,  -1000000,  100000,  -1000000,  -1000000,  -1000000,  -1000000,  B257,  257.312916667,  78.3661111111,  0.055713,         ... ,  None
