B156,    255.993333333,    78.5430555556,    0.056741,          16.6R,    None,  B156,  1237663230678729064,  255.99456314,  78.5428216369,  19.56066,  17.75354,  16.85876,  16.42826,  19.56066
B157,    255.522083333,    78.7627777778,    0.059014,          15.9V,    None,  B157,  1237656565427994911,  255.521753867,  78.7625712024,  18.2237,  16.3494,  15.45992,  15.03567,  18.2237
B158,    255.895,    78.7944444444,    0.065902,          15.7V,    None,  B158,  1237663269868929180,  255.895202125,  78.7943663855,  17.9704,  16.14037,  15.20471,  14.76307,  17.9704
B159,    256.07125,    78.7925,    0.064156,          17.0V,    None,  B159,  1237663269868929492,  256.071157991,  78.7925382001,  19.49955,  17.51559,  16.61749,  16.21049,  19.49955
B160,    256.024583333,    78.5305555556,    0.053977,          18.0V,    None,  B160,  1237663230678729066,  256.024274355,  78.5305847724,  20.6577,  18.53302,  17.65286,  17.24028,  20.6577
B161,    255.293333333,    78.7263888889,    0.05378,          15.29,    None,  B161,  1237656565427994733,  255.294336056,  78.7264888686,  19.81532,  17.46172,  16.51646,  16.06746,  19.81532
B162,    256.365833333,    78.5577777778,    0.0544,           ... ,    None,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000
B163,    256.1725,    78.5358333333,    0.055765,          16.7R,    None,  B163,  1237663230678728774,  256.173496187,  78.5356512761,  19.69972,  17.87612,  16.97253,  16.54452,  19.69972
B164,    256.24125,    78.5402777778,    0.060125,          16.75,    None,  B164,  1237656565428125912,  256.241066605,  78.5402765552,  19.33901,  17.36198,  16.40614,  15.97773,  19.33901
B165,    256.633333333,    78.7022222222,    0.062906,          18.0V,    None,  B165,  1237663269868994903,  256.633297362,  78.7022269309,  19.90407,  18.40291,  17.50316,  17.1526,  19.90407
B166,    255.515833333,    78.5475,    0.058397,          18.1V,    None,  B166,  1237663230678663451,  255.515415814,  78.5474721918,  20.01662,  18.38485,  17.55733,  17.0811,  20.01662
B167,    256.317916667,    78.5436111111,    0.06045,          17.6V,    None,  B167,  1237663230678729173,  256.317330637,  78.5435627287,  20.03918,  18.11263,  17.2072,  16.76853,  20.03918
B168,    256.337916667,    78.7888888889,    0.05928,          18.1V,    None,  B168,  1237663269868994715,  256.337730553,  78.7888395804,  20.29443,  18.6333,  17.71827,  17.30181,  20.29443
B169,    255.649583333,    78.8036111111,    0.056135,          16.9V,    None,  B169,  1237656565427994865,  255.64952385,  78.8036505374,  19.37094,  17.43537,  16.48814,  16.04698,  19.37094
B170,    255.23875,    78.6033333333,    0.06098,          17.3V,    None,  B170,  1237663269868863694,  255.23844913,  78.6034348543,  19.34954,  17.76295,  16.89197,  16.48358,  19.34954
B171,    255.169166667,    78.6858333333,    0.054318,          17.6V,    None,  B171,  1237656565427995025,  255.168874104,  78.6858896981,  19.63292,  17.9409,  17.12054,  16.73719,  19.63292
B172,    255.645833333,    78.5244444444,    0.055588,          18.0V,    None,  B172,  1237663230678663466,  255.645482133,  78.5244812399,  19.88885,  18.33422,  17.70222,  17.34706,  19.88885
B173,    255.21375,    78.7302777778,    0.053093,          18.1R,    None,  B173,  1237656565427994950,  255.214281192,  78.7300654526,  20.98746,  18.99298,  18.13068,  17.72833,  20.98746
B174,    256.293333333,    78.5263888889,    0.054788,          16.6V,    None,  B174,  1237656565428125930,  256.292854454,  78.5264354478,  18.85661,  16.97029,  16.05653,  15.63617,  18.85661
B175,    256.560416667,    78.5661111111,    0.058002,          18.4V,    None,  B175,  1237663230678794615,  256.560263349,  78.5659835337,  21.06117,  18.81434,  17.91228,  17.4994,  21.06117
B176,    256.595,    78.5722222222,    0.055566,          17.7V,    None,  B176,  1237663230678794630,  256.594714241,  78.5722597395,  20.04297,  18.25846,  17.39932,  16.95767,  20.04297
B177,    256.679166667,    78.5886111111,    0.059889,          20.0R,    None,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000
B178,    255.098333333,    78.7019444444,    0.058834,          16.8V,    None,  B178,  1237663269868863713,  255.098099028,  78.7019061712,  18.83984,  17.17664,  16.34416,  15.98297,  18.83984
B179,    255.744583333,    78.8302777778,    0.058889,          18.6V,    None,  B179,  1237656565427995187,  255.744383698,  78.8301670751,  20.43246,  18.97559,  18.25603,  17.91619,  20.43246
B180,    256.7825,    78.6427777778,    0.062893,          16.0V,    None,  B180,  1237663230678794710,  256.782249738,  78.6427366766,  18.48194,  16.54258,  15.58324,  15.1171,  18.48194
B181,    256.799583333,    78.6494444444,    0.059698,          17.5V,    None,  B181,  1237663230678794712,  256.79930158,  78.6493620163,  20.23719,  18.10714,  17.16234,  16.7165,  20.23719
B182,    255.3075,    78.7911111111,    0.062012,           ... ,    None,  B182,  1237663269868863903,  255.308153698,  78.7912574824,  20.93753,  18.54503,  17.77846,  17.43156,  20.93753
B183,    255.377083333,    78.5311111111,    0.058956,          16.8V,    None,  B183,  1237656565428060669,  255.377206395,  78.5311136678,  18.93681,  17.18036,  16.2505,  15.84021,  18.93681
B184,    256.830833333,    78.6641666667,    0.061622,          17.3V,    None,  B184,  1237663230678794730,  256.83042835,  78.6642075776,  19.64281,  17.77355,  16.85551,  16.42074,  19.64281
B185,    256.77,    78.5988888889,    0.053094,          17.4R,    None,  B185,  1237663230678794281,  256.769837171,  78.5989721874,  20.47583,  18.55282,  17.61024,  17.16824,  20.47583
B186,    256.457916667,    78.5186111111,    0.059046,          18.1V,    None,  B186,  1237663230678729192,  256.457556653,  78.5185431084,  20.2231,  18.38086,  17.48595,  17.05992,  20.2231
B187,    256.394166667,    78.5094444444,    0.063525,          18.3V,    None,  B187,  1237663230678729181,  256.393755322,  78.5092943699,  20.58514,  18.70225,  17.8327,  17.41406,  20.58514
B188,    256.316666667,    78.5005555556,    0.059915,          17.6V,    None,  B188,  1237663230678729159,  256.316208658,  78.500508827,  18.54468,  16.82792,  15.90037,  15.49331,  18.54468
B189,    256.315,    78.4972222222,    0.060531,          19.0V,    None,  B189,  1237656565428125980,  256.314679115,  78.4973011311,  22.79331,  20.40865,  19.214,  18.74862,  22.79331
B190,    256.71625,    78.5616666667,    0.061426,          17.1V,    None,  B190,  1237663230678794665,  256.716137598,  78.561669313,  19.62337,  17.7011,  16.74896,  16.30258,  19.62337
B191,    256.867083333,    78.6111111111,    0.058851,          16.5V,    None,  B191,  1237663230678794441,  256.866752495,  78.6110861847,  19.04083,  16.94836,  15.99031,  15.53896,  19.04083
B192,    256.309166667,    78.4886111111,    0.054986,          16.8R,    None,  B192,  1237663230678729152,  256.309354067,  78.4885223295,  19.72216,  18.01219,  17.17225,  16.75195,  19.72216
B193,    255.06625,    78.5736111111,    0.061449,          16.5V,    None,  B193,  1237663269868863631,  255.065928982,  78.5737362301,  18.68464,  16.90293,  15.9748,  15.55577,  18.68464
B194,    255.084583333,    78.5652777778,    0.054612,          16.8V,    None,  B194,  1237663269868863636,  255.084313177,  78.5652564291,  19.0704,  17.36977,  16.54499,  16.19701,  19.0704
B195,    254.950833333,    78.7013888889,    0.055357,          17.3V,    None,  B195,  1237656565427994964,  254.950627727,  78.7013615682,  19.45415,  17.74048,  16.84505,  16.41995,  19.45415
B196,    255.390833333,    78.8325,    0.052265,           ... ,    None,  B196,  1237663231215600070,  255.390587369,  78.8323981157,  20.56168,  25.29862,  24.39503,  26.02006,  20.56168
B197,    255.094166667,    78.7894444444,    0.062673,          16.12,    None,  B197,  1237656565427994841,  255.094619954,  78.7894139704,  18.73635,  16.64758,  15.72451,  15.29236,  18.73635
B198,    256.277916667,    78.4727777778,    0.064224,          15.9V,    None,  B198,  1237656565428126013,  256.277724509,  78.47285773,  18.1808,  16.38058,  15.41808,  14.98805,  18.1808
B199,    255.5275,    78.4725,    0.054201,          17.4V,    None,  B199,  1237656565428125934,  255.527062814,  78.4725310723,  19.80285,  17.85317,  16.95437,  16.53669,  19.80285
B200,    255.859166667,    78.8788888889,    0.06373,          17.1V,    None,  B200,  1237663231215599983,  255.858686136,  78.8787590886,  19.57102,  17.59948,  16.66001,  16.22049,  19.57102
B201,    254.880416667,    78.7236111111,    0.056518,          17.5V,    None,  B201,  1237662720113246568,  254.88004753,  78.7235648382,  -9999.0,  -9999.0,  -9999.0,  -9999.0,  -9999.0
B202,    255.21125,    78.8302777778,    0.057897,          16.31,    None,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000
B203,    256.723333333,    78.5155555556,    0.060035,          16.3V,    None,  B203,  1237663230678794637,  256.723110457,  78.5154530674,  18.67242,  16.80622,  15.89487,  15.42492,  18.67242
B204,    257.0225,    78.6255555556,    0.059511,          16.29,    None,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000
B205,    255.117083333,    78.5161111111,    0.060554,          18.2V,    None,  B205,  1237655749380800723,  255.116713471,  78.5162441537,  20.5833,  18.9348,  18.12124,  17.72772,  20.5833
B206,    255.82125,    78.4463888889,    0.054046,          17.2V,    None,  B206,  1237656565428125999,  255.820910595,  78.4463695204,  19.4855,  17.61514,  16.73911,  16.3388,  19.4855
B207,    256.034583333,    78.4463888889,    0.056052,          17.9V,    None,  B207,  1237663230678729040,  256.034264944,  78.4462666788,  20.08894,  18.41208,  17.60415,  17.19484,  20.08894
B208,    255.106666667,    78.5108333333,    0.058147,          16.5V,    None,  B208,  1237663230678663201,  255.106566784,  78.510949004,  18.6479,  16.8611,  15.97968,  15.58269,  18.6479
B209,    254.79875,    78.6205555556,    0.05547,          17.8V,    None,  B209,  1237655749380800756,  254.798544975,  78.6204853965,  19.53011,  18.09984,  17.28257,  16.8318,  19.53011
B210,    257.040833333,    78.5711111111,    0.061846,          17.1V,    None,  B210,  1237663230678794738,  257.040594738,  78.5711603428,  19.06284,  17.26302,  16.43726,  16.06622,  19.06284
B211,    257.15,    78.6755555556,    0.057426,          17.8V,    None,  B211,  1237663230678860028,  257.149680674,  78.6755365065,  19.8252,  18.32078,  17.4879,  17.05494,  19.8252
B212,    255.03125,    78.8311111111,    0.055085,           ... ,    None,  B212,  1237663231215534232,  255.030872284,  78.8309958347,  19.63093,  18.10619,  17.18109,  16.78167,  19.63093
B213,    255.443333333,    78.8922222222,    0.049582,           ... ,    None,  B213,  1237656565427929382,  255.444421876,  78.8924267254,  19.16288,  17.49953,  16.67345,  16.28414,  19.16288
B214,    256.116666667,    78.4222222222,    0.056593,          18.1V,    None,  B214,  1237663230678728749,  256.116654238,  78.4221664087,  20.23986,  18.52799,  17.78922,  17.4002,  20.23986
B215,    257.05875,    78.7802777778,    0.053229,          18.4V,    None,  B215,  1237663269868994874,  257.058347028,  78.7802986628,  20.58723,  18.92767,  18.0414,  17.6851,  20.58723
B216,    256.87125,    78.5025,    0.063512,          18.4V,    None,  B216,  1237663230678794671,  256.870838777,  78.5024949093,  20.64015,  18.85681,  17.94631,  17.52628,  20.64015
B217,    257.103333333,    78.5747222222,    0.060072,          18.1V,    None,  B217,  1237663230678794764,  257.102850244,  78.5748269333,  20.52091,  18.57075,  17.64691,  17.22725,  20.52091
B218,    257.194166667,    78.6177777778,    0.055081,          17.8V,    None,  B218,  1237663230678860004,  257.193808944,  78.6177331328,  19.83436,  18.16602,  17.29555,  16.84202,  19.83436
B219,    254.830833333,    78.8063888889,    0.050456,           ... ,    None,  B219,  1237656565427929433,  254.831461947,  78.8064270494,  20.04147,  18.11522,  17.23411,  16.80965,  20.04147
B220,    254.720833333,    78.7711111111,    0.064537,           ... ,    None,  B220,  1237655749380735320,  254.721475808,  78.7712834725,  21.04123,  19.13127,  18.29458,  17.82003,  21.04123
B221,    255.61625,    78.9183333333,    0.050157,          17.5V,    None,  B221,  1237663231215599925,  255.615824085,  78.9182748216,  19.65147,  17.80247,  16.94739,  16.53934,  19.65147
B222,    257.190416667,    78.5677777778,    0.061095,          17.0V,    None,  B222,  1237663230678794775,  257.190201852,  78.5678024128,  19.44622,  17.59797,  16.69993,  16.25679,  19.44622
B223,    256.377083333,    78.9208333333,    0.057351,           ... ,    None,  B223,  1237663231215665527,  256.377537238,  78.9210963884,  21.39204,  19.48201,  18.65464,  18.25656,  21.39204
B224,    257.312083333,    78.6363888889,    0.060491,          16.9V,    None,  B224,  1237663230678860058,  257.311579917,  78.6365054058,  19.34291,  17.52194,  16.64138,  16.21676,  19.34291
B225,    254.520416667,    78.6608333333,    0.059961,          17.9V,    None,  B225,  1237655749380735287,  254.519871236,  78.660809484,  20.52673,  18.39793,  17.48038,  17.13231,  20.52673
B226,    254.54,    78.7183333333,    0.057185,          18.1V,    None,  B226,  1237662720113181037,  254.539503526,  78.7182738699,  20.44327,  18.46241,  17.59236,  17.21983,  20.44327
B227,    256.8075,    78.8883333333,    0.055255,          16.0V,    None,  B227,  1237663269868994850,  256.807152168,  78.8884062381,  18.32798,  16.51618,  15.58707,  15.15316,  18.32798
B228,    257.35125,    78.705,    0.059618,          16.39,    None,  B228,  1237663230678860082,  257.351262975,  78.7049976904,  18.7492,  16.86069,  15.93791,  15.48009,  18.7492
B229,    254.484583333,    78.6419444444,    0.060327,          18.4V,    None,  B229,  1237655749380735302,  254.48404912,  78.6418541326,  20.50808,  18.89981,  18.01253,  17.67199,  20.50808
B230,    257.25375,    78.5505555556,    0.054009,          16.7V,    None,  B230,  1237663230678794506,  257.253095898,  78.5504940341,  20.05766,  17.21518,  16.34203,  15.88842,  20.05766
B231,    256.634583333,    78.4172222222,    0.0599,          18.0V,    None,  B231,  1237663269332058259,  256.634842602,  78.4170360299,  20.95617,  24.93762,  17.51374,  17.05728,  20.95617
B232,    256.8375,    78.8938888889,    0.055251,          17.1V,    None,  B232,  1237663269868994666,  256.837624542,  78.8939525782,  19.75941,  17.69366,  16.75724,  16.37802,  19.75941
B233,    256.15,    78.38,    0.05835,          17.3V,    None,  B233,  1237656565428191390,  256.149932372,  78.3800261955,  19.8294,  18.07504,  17.18774,  16.74758,  19.8294
B234,    254.472083333,    78.6236111111,    0.058147,          18.0V,    None,  B234,  1237662720113246489,  254.471385983,  78.6235664539,  19.75821,  18.36566,  17.69249,  17.32443,  19.75821
B235,    257.444166667,    78.6925,    0.059681,          16.58,    None,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000
B236,    257.375833333,    78.7627777778,    0.060875,           ... ,    None,  B236,  1237663269869060317,  257.376242029,  78.7626770504,  19.95523,  18.38684,  17.49159,  17.11728,  19.95523
B237,    254.425833333,    78.5919444444,    0.064667,           ... ,    None,  B237,  1237655749380800755,  254.426062355,  78.5920168763,  19.54803,  17.48457,  16.59538,  16.15301,  19.54803
B238,    256.46,    78.3763888889,    0.054861,          16.2V,    None,  B238,  1237663269332058386,  256.459880046,  78.3762809659,  18.27622,  16.525,  15.63491,  15.20821,  18.27622
B239,    256.355,    78.3669444444,    0.057778,          17.0V,    None,  B239,  1237656565428191444,  256.354463973,  78.3668332134,  19.31005,  17.47027,  16.58912,  16.18044,  19.31005
B240,    257.440833333,    78.5519444444,    0.062357,           ... ,    None,  B240,  1237663230678860039,  257.441389919,  78.5520556835,  20.14231,  17.99384,  17.06985,  16.60383,  20.14231
B241,    255.165416667,    78.95,    0.06132,           ... ,    None,  B241,  1237656565427929291,  255.165848766,  78.9501588287,  19.07225,  18.05849,  17.75862,  17.52944,  19.07225
B242,    257.56,    78.6569444444,    0.056446,          16.44,    None,  B242,  1237663230678860111,  257.559708567,  78.657005651,  18.9879,  17.01279,  16.05809,  15.58141,  18.9879
B243,    254.256666667,    78.6577777778,    0.062829,          16.58,    None,  B243,  1237655749380735262,  254.257853024,  78.6574070092,  19.3362,  17.33235,  16.44393,  16.01782,  19.3362
B244,    256.64625,    78.3655555556,    0.056038,          17.5V,    None,  B244,  1237663269332058433,  256.645841748,  78.3656185792,  19.76899,  17.97944,  17.08945,  16.65538,  19.76899
B245,    254.322916667,    78.7847222222,    0.060708,           ... ,    None,  B245,  1237655749380670068,  254.323472397,  78.7849011982,  20.92768,  18.8176,  18.03934,  17.66556,  20.92768
B246,    254.712916667,    78.92,    0.060331,           ... ,    None,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000
B247,    254.272916667,    78.5466666667,    0.05502,          16.04,    None,  B247,  1237662720113246543,  254.272546186,  78.5466282675,  18.86107,  16.71905,  15.75023,  15.29198,  18.86107
B248,    254.170416667,    78.6180555556,    0.0596,           ... ,    None,  B248,  1237662720113246478,  254.170599646,  78.6180600144,  19.57902,  17.63789,  16.75007,  16.33539,  19.57902
B249,    257.64,    78.565,    0.064925,          16.68,    None,  B249,  1237663230678860095,  257.639536827,  78.5650047443,  19.43681,  17.31142,  16.35509,  15.88921,  19.43681
B250,    257.69125,    78.5375,    0.0626,          15.11,    None,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000
B251,    257.0975,    78.3741666667,    0.057518,          17.2V,    None,  B251,  1237663269332123802,  257.097094072,  78.3742675544,  19.19571,  17.59415,  16.89667,  16.58955,  19.19571
B252,    256.809166667,    78.32,    0.05874,           ... ,    None,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000
B253,    254.078333333,    78.5352777778,    0.06129,           ... ,    None,  B253,  1237656564891189481,  254.07853365,  78.5354708776,  19.63305,  17.7863,  16.88362,  16.43107,  19.63305
B254,    253.999166667,    78.7711111111,    0.061452,          16.05,    None,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000
B255,    256.6,    79.0436111111,    0.058659,           ... ,    None,  B255,  1237663231215730857,  256.600801353,  79.0439153813,  20.05473,  18.45749,  17.68272,  17.29157,  20.05473
B256,    257.95625,    78.5980555556,    0.05944,           ... ,    None,  B256,  1237663230678860162,  257.95650436,  78.5977029849,  19.38385,  17.63032,  16.69158,  16.25633,  19.38385
B257,    257.312916667,    78.3661111111,    0.055713,           ... ,    None,  B257,  1237663269332123866,  257.313026757,  78.366497462,  19.26843,  17.51043,  16.70788,  16.34368,  19.26843
